,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
3023,3166303,Sericita,31,MG,492.09811320754716,563.7752136752138,516.1452991452991,530.9877358490565,521.5384615384615
3024,3166402,Seritinga,31,MG,479.53225806451627,565.6741935483873,521.6580645161291,542.758064516129,446.4516129032258
3025,3166501,Serra Azul de Minas,31,MG,461.5863636363637,529.8130434782607,491.54347826086973,480.2613636363636,425.6521739130435
3026,3166600,Serra da Saudade,31,MG,497.89,528.4,496.8833333333334,497.3499999999999,418.3333333333333
3027,3166709,Serra dos Aimorés,31,MG,460.99739130434773,533.0065040650408,489.4073170731706,510.0008695652172,462.7642276422764
3028,3166808,Serra do Salitre,31,MG,479.2606249999999,557.2688235294115,518.6229411764706,522.9837499999998,498.0
3029,3166907,Serrania,31,MG,492.28928571428577,552.4603448275864,507.9333333333336,530.417261904762,470.0
3030,3166956,Serranópolis de Minas,31,MG,463.0289473684212,528.8134146341465,491.3292682926829,501.41315789473697,491.4634146341463
3031,3167004,Serranos,31,MG,482.06499999999994,571.1761904761905,511.66666666666674,512.795,449.5238095238095
3032,3167103,Serro,31,MG,485.622272727273,560.2938189845471,513.6520971302427,523.901818181818,476.6004415011038
3033,3167202,Sete Lagoas,31,MG,517.7839975475164,589.038585897936,544.5875730424626,566.5181483752315,565.6135566809505
3034,3167301,Silveirânia,31,MG,497.29555555555544,596.4999999999999,536.0204081632652,580.6577777777777,554.6938775510204
3035,3167400,Silvianópolis,31,MG,498.9684931506849,577.9846153846154,528.9320512820512,549.3328767123285,528.974358974359
3036,3167509,Simão Pereira,31,MG,496.9261904761905,568.44,512.408888888889,523.2714285714285,480.8888888888889
3037,3167608,Simonésia,31,MG,494.1221518987338,561.743023255814,516.2151162790699,531.0550632911397,504.30232558139534
3038,3167707,Sobrália,31,MG,492.05890410958887,556.1813333333334,522.4093333333334,549.9315068493149,525.8666666666667
3039,3167806,Soledade de Minas,31,MG,489.58181818181833,584.4061728395063,535.9234567901234,547.4597402597402,546.4197530864197
3040,3167905,Tabuleiro,31,MG,501.9072727272728,573.35,515.2068965517243,534.6890909090909,527.5862068965517
3041,3168002,Taiobeiras,31,MG,492.67399103139036,567.2847142857138,528.0088571428574,551.730493273542,508.0571428571429
3042,3168051,Taparuba,31,MG,469.74736842105256,551.6825,503.98,522.8973684210528,531.0
3043,3168101,Tapira,31,MG,521.5274999999999,587.5904761904761,533.3476190476189,555.6525,563.3333333333334
3044,3168200,Tapiraí,31,MG,475.60999999999996,545.4906976744184,504.16046511627917,496.25250000000017,457.6744186046512
3045,3168309,Taquaraçu de Minas,31,MG,488.71346153846156,563.7758620689655,520.3793103448276,512.744230769231,489.6551724137931
3046,3168408,Tarumirim,31,MG,486.4720930232558,553.4215859030836,513.3656387665197,528.6097674418605,487.6651982378855
3047,3168507,Teixeiras,31,MG,501.42571428571387,581.5975741239895,527.2242587601071,552.1845714285715,542.5336927223719
3048,3168606,Teófilo Otoni,31,MG,497.18555257670454,573.7480715483512,529.0671045276698,541.2277330950245,519.1335941866964
3049,3168705,Timóteo,31,MG,528.0351274787532,595.516271551724,549.5758081896545,585.7058356940513,591.1961206896551
3050,3168804,Tiradentes,31,MG,512.4752873563218,590.6284210526316,544.1605263157898,552.5011494252874,544.3157894736842
3051,3168903,Tiros,31,MG,495.301111111111,571.2923076923076,522.9505494505495,528.0555555555555,507.4725274725275
3052,3169000,Tocantins,31,MG,515.5775590551182,583.3630996309963,531.6376383763835,563.0279527559057,523.0258302583026
3053,3169059,Tocos do Moji,31,MG,475.7263157894738,528.873015873016,495.9126984126985,534.7456140350877,455.87301587301585
3054,3169109,Toledo,31,MG,492.4054545454545,573.338596491228,528.357894736842,535.4690909090909,496.49122807017545
3055,3169208,Tombos,31,MG,482.1685185185184,560.3738738738739,513.1414414414413,513.8249999999999,494.05405405405406
3056,3169307,Três Corações,31,MG,505.7428076256502,584.5424019607842,542.9459967320249,561.932928942807,527.6143790849674
3057,3169356,Três Marias,31,MG,500.3316129032257,570.8595054095833,529.5182380216384,535.6250000000003,500.9891808346213
3058,3169406,Três Pontas,31,MG,503.8800200803216,574.7843925233647,533.7961682242988,547.5474899598395,529.7757009345794
3059,3169505,Tumiritinga,31,MG,462.76336633663374,540.4736363636366,498.7972727272727,502.80891089108917,442.54545454545456
3060,3169604,Tupaciguara,31,MG,492.4101485148514,566.6742990654207,519.2476635514017,532.0603960396041,513.5981308411215
3061,3169703,Turmalina,31,MG,494.2528260869565,573.4139059304703,530.7396728016361,538.4673913043479,492.3517382413088
3062,3169802,Turvolândia,31,MG,501.3949999999998,563.0539682539684,519.7047619047618,563.03,515.8730158730159
3063,3169901,Ubá,31,MG,525.1720977596743,594.2442662779389,543.4289601554909,578.2183808553966,561.7103984450923
3064,3170008,Ubaí,31,MG,470.2711111111109,533.7041379310347,490.8399999999998,499.8355555555557,443.17241379310343
3065,3170057,Ubaporanga,31,MG,491.87400000000014,563.7696969696971,519.187121212121,542.0424000000002,545.2272727272727
3066,3170107,Uberaba,31,MG,521.2519834973026,591.73721419976,548.019584837545,568.7739765153935,568.6311672683514
3067,3170206,Uberlândia,31,MG,517.575184507666,591.180872744712,547.5269076305249,563.5347568283631,567.2289156626506
3068,3170305,Umburatiba,31,MG,465.2911764705882,513.4323529411764,487.86764705882354,505.7647058823528,477.05882352941177
3069,3170404,Unaí,31,MG,485.52095088819283,555.9060412573675,516.33894891945,521.308045977012,473.8506876227898
3070,3170438,União de Minas,31,MG,462.5282051282053,548.6666666666667,507.14285714285717,517.202564102564,536.6666666666666
3071,3170479,Uruana de Minas,31,MG,453.68400000000014,531.8750000000002,483.0812499999999,504.6506666666669,469.75
3072,3170503,Urucânia,31,MG,493.87575757575763,564.1797101449276,513.2028985507245,528.6780303030303,520.7246376811594
3073,3170529,Urucuia,31,MG,467.1664285714285,516.968292682927,486.84878048780496,498.07571428571424,443.1707317073171
3074,3170578,Vargem Alegre,31,MG,489.8594936708862,561.7123456790122,513.8160493827161,533.1677215189873,513.7037037037037
3075,3170602,Vargem Bonita,31,MG,460.06486486486483,539.2105263157895,507.6684210526315,509.54594594594596,444.2105263157895
3076,3170651,Vargem Grande do Rio Pardo,31,MG,481.8388888888891,534.8684210526318,507.2915789473683,542.7866666666666,481.2631578947368
3077,3170701,Varginha,31,MG,515.3340524534696,590.6403684421302,550.2547056467748,574.0522842639599,566.7040448538246
3078,3170750,Varjão de Minas,31,MG,480.146875,564.9779411764708,517.9044117647059,523.1296875000002,504.11764705882354
3079,3170800,Várzea da Palma,31,MG,488.4077834179357,559.4707740916275,517.3491311216429,531.1847715736043,483.50710900473933
3080,3170909,Varzelândia,31,MG,471.4270758122744,542.644097222222,496.1173611111109,515.1285198555955,464.65277777777777
3081,3171006,Vazante,31,MG,494.9303296703304,567.2445628997865,518.6931769722815,546.5771428571428,545.2452025586354
3082,3171030,Verdelândia,31,MG,441.66525423728825,500.40999999999997,467.5591666666668,470.22118644067797,399.0
3083,3171071,Veredinha,31,MG,480.5320895522388,557.2006944444444,509.09999999999985,523.6656716417908,478.8888888888889
3084,3171105,Veríssimo,31,MG,488.30967741935484,552.6500000000001,500.2194444444445,524.6516129032258,433.8888888888889
3085,3171154,Vermelho Novo,31,MG,489.0979166666666,556.9147058823531,503.39313725490183,550.2770833333337,518.0392156862745
3086,3171204,Vespasiano,31,MG,497.8446192052968,572.3242389210033,531.5577263969168,534.5891556291396,492.2157996146436
3087,3171303,Viçosa,31,MG,533.4151735858218,603.283255488088,553.2833956095287,591.6672250546242,591.5179822512845
3088,3171402,Vieiras,31,MG,484.65596330275224,558.6112068965517,506.99224137931026,523.6155963302753,488.1034482758621
3089,3171501,Mathias Lobato,31,MG,452.7075471698114,538.8140350877194,498.036842105263,486.8207547169811,426.6666666666667
3090,3171600,Virgem da Lapa,31,MG,473.3019607843137,550.4434456928839,511.3591760299626,521.289019607843,492.20973782771534
3091,3171709,Virgínia,31,MG,483.2081395348836,556.4465909090912,512.6113636363638,538.0534883720932,493.1818181818182
3092,3171808,Virginópolis,31,MG,503.1042253521124,582.4517241379313,534.3896551724138,556.4457746478869,544.9655172413793
3093,3171907,Virgolândia,31,MG,491.50624999999985,560.6323529411764,515.4970588235293,517.915625,462.6470588235294
3094,3172004,Visconde do Rio Branco,31,MG,525.6856720827179,586.2842475386778,538.4313642756678,572.15494830133,562.0534458509142
3095,3172103,Volta Grande,31,MG,482.45161290322585,560.8757575757576,530.9454545454546,568.290322580645,515.7575757575758
3096,3172202,Wenceslau Braz,31,MG,515.7473684210527,591.8307692307693,547.025641025641,553.2815789473685,568.7179487179487
3097,3200102,Afonso Cláudio,32,ES,494.5559912854031,568.6052410901467,519.7368972746334,537.1196078431373,507.6310272536688
3098,3200136,Águia Branca,32,ES,479.20322580645177,548.8875621890552,506.4462686567168,534.1446236559142,498.00995024875624
3099,3200169,Água Doce do Norte,32,ES,477.49274611398954,547.4679611650487,497.4126213592232,517.7974093264248,432.33009708737865
3100,3200201,Alegre,32,ES,499.0864213197976,573.9897783251222,523.5278325123155,543.9114213197972,522.4384236453202
3101,3200300,Alfredo Chaves,32,ES,504.63217821782183,585.6267605633806,528.3267605633799,543.4118811881185,520.1877934272301
3102,3200359,Alto Rio Novo,32,ES,461.5627272727273,545.9206896551726,501.9931034482759,518.4209090909089,545.6896551724138
3103,3200409,Anchieta,32,ES,496.5040892193305,573.7221238938054,523.0792920353977,539.007249070632,487.2566371681416
3104,3200508,Apiacá,32,ES,483.8424242424243,551.1527777777779,509.3888888888889,528.8575757575757,472.77777777777777
3105,3200607,Aracruz,32,ES,498.8744439186003,578.0442086648997,529.3846153846157,548.9734500709891,517.2148541114059
3106,3200706,Atílio Vivacqua,32,ES,473.9435483870967,534.7421052631584,503.58571428571435,492.4540322580644,487.21804511278197
3107,3200805,Baixo Guandu,32,ES,497.0898901098901,564.9360995850623,519.8109958506224,542.6589010989009,505.64315352697093
3108,3200904,Barra de São Francisco,32,ES,486.7009463722389,556.16017699115,511.74277286135657,523.072712933754,472.7433628318584
3109,3201001,Boa Esperança,32,ES,482.6859030837003,555.8055555555551,512.3119658119658,523.2215859030836,451.02564102564105
3110,3201100,Bom Jesus do Norte,32,ES,495.0582781456951,562.7573248407643,520.9675159235668,542.3225165562915,505.09554140127386
3111,3201159,Brejetuba,32,ES,490.9816993464052,560.1704142011833,512.3798816568047,536.3032679738562,505.32544378698225
3112,3201209,Cachoeiro de Itapemirim,32,ES,502.39834534294084,576.904078511342,532.0374968136639,552.3124366159594,544.9349987254652
3113,3201308,Cariacica,32,ES,491.67236908998586,570.1958491912471,526.096217887725,535.0512201321815,492.99000951474784
3114,3201407,Castelo,32,ES,515.6941747572823,580.7214095744679,534.5973404255316,563.9066574202499,550.2393617021277
3115,3201506,Colatina,32,ES,508.7174571542446,583.832970334209,537.6328952309435,558.8490633718602,545.4825384904243
3116,3201605,Conceição da Barra,32,ES,470.5506920415228,547.3670926517566,501.1490415335463,505.65865051903086,459.26517571884983
3117,3201704,Conceição do Castelo,32,ES,496.7649769585251,571.4163716814159,514.8522123893808,539.7023041474652,498.76106194690266
3118,3201803,Divino de São Lourenço,32,ES,488.71641791044794,547.4558823529411,503.0838235294118,513.1910447761195,471.1764705882353
3119,3201902,Domingos Martins,32,ES,509.16416819012795,587.5215411558664,538.6052539404554,575.2882998171838,535.4115586690018
3120,3202009,Dores do Rio Preto,32,ES,475.5824999999997,552.947435897436,500.5076923076923,512.5237500000001,482.8205128205128
3121,3202108,Ecoporanga,32,ES,471.8608272506081,546.1771689497714,500.37534246575393,517.8832116788325,448.0821917808219
3122,3202207,Fundão,32,ES,496.88994252873573,570.5033519553073,526.528212290503,545.0965517241375,511.3966480446927
3123,3202256,Governador Lindenberg,32,ES,502.12207792207784,582.1182926829268,527.5597560975608,562.5551948051947,548.780487804878
3124,3202306,Guaçuí,32,ES,508.1117296222663,580.0832061068702,530.9288167938931,545.6373757455272,513.1297709923664
3125,3202405,Guarapari,32,ES,503.38570794496235,579.693931837074,535.7614713216955,550.4287172658684,528.2709891936825
3126,3202454,Ibatiba,32,ES,518.6430939226516,587.7032085561502,535.1922459893048,563.1317679558011,522.2459893048128
3127,3202504,Ibiraçu,32,ES,503.54766355140185,578.3545045045043,525.8108108108107,545.1275700934582,500.0900900900901
3128,3202553,Ibitirama,32,ES,475.9679104477612,543.432608695652,500.46086956521754,509.47611940298486,427.1014492753623
3129,3202603,Iconha,32,ES,505.3152777777778,588.2727272727273,536.1163636363634,569.2324074074078,548.4545454545455
3130,3202652,Irupi,32,ES,496.2594202898552,565.1115646258502,514.4537414965986,544.9913043478263,494.2857142857143
3131,3202702,Itaguaçu,32,ES,485.63712871287134,557.3907834101379,509.6990783410142,531.4049504950495,471.0599078341014
3132,3202801,Itapemirim,32,ES,485.6087643678164,559.9411444141691,513.8479564032693,528.0737068965524,493.46049046321525
3133,3202900,Itarana,32,ES,514.5908571428572,578.9607734806626,521.8928176795579,560.2737142857145,530.4972375690608
3134,3203007,Iúna,32,ES,496.4398437499997,572.4833333333337,520.3374074074073,535.5507812500001,489.3703703703704
3135,3203056,Jaguaré,32,ES,491.22768079800534,554.1042600896862,508.16905829596436,533.1870324189526,476.1883408071749
3136,3203106,Jerônimo Monteiro,32,ES,496.4143540669858,567.1418604651165,520.5000000000001,529.4732057416267,522.6046511627907
3137,3203130,João Neiva,32,ES,512.6425925925923,583.7886567164179,533.2629850746273,568.0429012345679,551.7611940298508
3138,3203163,Laranja da Terra,32,ES,471.55986394557834,553.5479999999999,496.45599999999996,526.200680272109,474.53333333333336
3139,3203205,Linhares,32,ES,494.9133518776087,569.6692048692051,525.0754208754211,542.8244506258688,515.5037555037555
3140,3203304,Mantenópolis,32,ES,468.3205263157895,543.9241071428571,499.48482142857165,511.76263157894726,490.35714285714283
3141,3203320,Marataízes,32,ES,488.45259467040694,566.4481781376519,518.0342780026997,541.9402524544176,496.95006747638325
3142,3203346,Marechal Floriano,32,ES,513.4049645390071,584.5494915254238,536.67593220339,566.3386524822695,527.7966101694915
3143,3203353,Marilândia,32,ES,500.2202020202019,577.0081339712922,527.6114832535884,556.9020202020201,538.4688995215311
3144,3203403,Mimoso do Sul,32,ES,492.80070422535226,556.7544827586206,510.4786206896552,525.1978873239435,474.7586206896552
3145,3203502,Montanha,32,ES,486.15911764705885,556.9677595628415,511.68606557377035,539.5791176470583,508.41530054644807
3146,3203601,Mucurici,32,ES,472.9528735632183,548.7354838709676,502.33225806451605,524.0999999999998,441.7204301075269
3147,3203700,Muniz Freire,32,ES,486.97412790697695,564.6864553314123,511.6798270893371,527.5892441860466,498.38616714697406
3148,3203809,Muqui,32,ES,497.50312499999984,568.7295880149811,517.1621722846442,535.258984375,513.4082397003746
3149,3203908,Nova Venécia,32,ES,492.9623667377402,566.6767626613699,520.001588877855,545.5797441364598,497.2591857000993
3150,3204005,Pancas,32,ES,490.9722222222223,559.7222222222226,512.7072463768117,530.1398989898989,491.78743961352654
3151,3204054,Pedro Canário,32,ES,472.2375886524822,548.8414253897549,505.14632516703796,511.7035460992904,462.6726057906459
3152,3204104,Pinheiros,32,ES,474.25764192139775,549.2193612774455,505.927744510978,520.693668122271,467.5049900199601
3153,3204203,Piúma,32,ES,494.4334862385322,580.6369565217396,530.0836956521744,538.0743119266054,529.1739130434783
3154,3204252,Ponto Belo,32,ES,485.5530973451329,552.129268292683,508.52276422764237,516.6495575221237,468.9430894308943
3155,3204302,Presidente Kennedy,32,ES,471.233834586466,541.7173913043478,490.8521739130431,513.2984962406013,445.7971014492754
3156,3204351,Rio Bananal,32,ES,495.54418604651147,562.5560606060608,516.2278787878787,545.5837209302325,506.7878787878788
3157,3204401,Rio Novo do Sul,32,ES,498.9116182572613,575.0754940711463,521.3529644268776,548.5643153526969,522.2924901185771
3158,3204500,Santa Leopoldina,32,ES,497.6028571428572,572.370469798658,524.6328859060402,539.2371428571429,518.3892617449665
3159,3204559,Santa Maria de Jetibá,32,ES,509.3169429097613,590.3123693379788,538.1999999999996,564.835359116022,526.2717770034843
3160,3204609,Santa Teresa,32,ES,521.8882797731568,596.5399280575535,543.0428057553959,563.2177693761814,548.2014388489208
3161,3204658,São Domingos do Norte,32,ES,482.6352941176472,566.2762237762237,518.8370629370631,533.3110294117646,506.8531468531468
3162,3204708,São Gabriel da Palha,32,ES,490.53292682926815,573.7472039473679,521.0082236842104,534.2864111498255,501.57894736842104
3163,3204807,São José do Calçado,32,ES,488.9393548387096,562.1233128834355,511.6496932515335,520.2225806451613,485.88957055214723
3164,3204906,São Mateus,32,ES,491.780736457699,567.7720756880726,519.8495126146786,534.2611381619001,490.48738532110093
3165,3204955,São Roque do Canaã,32,ES,492.1242424242422,568.597058823529,513.6302521008405,535.5649350649346,568.3193277310925
3166,3205002,Serra,32,ES,494.6173236859606,573.7850761342445,530.1124844624,538.9167581503683,499.01180857675575
3167,3205010,Sooretama,32,ES,467.2750000000002,550.5073059360734,499.32328767123363,510.18425,495.2054794520548
3168,3205036,Vargem Alta,32,ES,498.2880466472304,573.9051282051275,528.3857549857556,549.5128279883387,517.7777777777778
3169,3205069,Venda Nova do Imigrante,32,ES,513.4752808988771,589.4345565749237,541.488226299695,572.8905296950235,558.3180428134557
3170,3205101,Viana,32,ES,485.217440841367,562.4255127153398,515.1112387202628,523.1869412795795,473.7325676784249
3171,3205150,Vila Pavão,32,ES,488.7347107438016,558.4283464566929,516.964566929134,530.4867768595041,459.21259842519686
3172,3205176,Vila Valério,32,ES,491.6896995708156,561.4704918032786,519.6131147540985,545.1613733905581,495.8196721311475
3173,3205200,Vila Velha,32,ES,518.1830242370728,593.6937211449695,548.3159002770061,570.0946619566274,549.7765466297323
3174,3205309,Vitória,32,ES,527.5669402597399,601.2715902381456,556.4055402479831,585.7633350649369,575.2509348553434
3175,3300100,Angra dos Reis,33,RJ,492.6145875660304,573.2297937356774,531.1149732620319,535.0977245022344,507.14285714285717
3176,3300159,Aperibé,33,RJ,500.2698717948716,572.3125,519.9601190476191,550.965384615385,555.2380952380952
3177,3300209,Araruama,33,RJ,498.5099494949492,578.8048433048438,534.9863722697054,540.9944444444444,523.0389363722697
3178,3300225,Areal,33,RJ,493.73172043010743,569.0379487179487,520.6856410256408,518.232258064516,517.3333333333334
3179,3300233,Armação dos Búzios,33,RJ,499.87243816254363,583.4259933774836,545.6178807947023,539.898056537102,545.4966887417219
3180,3300258,Arraial do Cabo,33,RJ,496.2484184914842,578.4105617977524,536.96606741573,543.5766423357667,545.8426966292135
3181,3300308,Barra do Piraí,33,RJ,506.80206278026867,581.9360532889251,539.9553705245628,550.7388340807173,550.2248126561199
3182,3300407,Barra Mansa,33,RJ,506.6596799375486,583.7027540007454,541.4557499069593,553.7818110850905,562.0841086713807
3183,3300456,Belford Roxo,33,RJ,477.8744523195893,557.7074858335834,518.2649120190888,513.3230831185576,480.32806441992244
3184,3300506,Bom Jardim,33,RJ,522.5969594594592,600.140705128205,550.3948717948721,568.8287162162159,570.7051282051282
3185,3300605,Bom Jesus do Itabapoana,33,RJ,505.4719373219374,577.5750000000005,530.947027027027,551.7816239316244,531.918918918919
3186,3300704,Cabo Frio,33,RJ,500.9088623912338,580.5985830569787,541.6280675309014,550.6362552368674,545.6436539041302
3187,3300803,Cachoeiras de Macacu,33,RJ,493.3216589861754,568.9785334750261,530.236025504782,530.8095622119818,523.1243358129649
3188,3300902,Cambuci,33,RJ,489.63917050691265,564.9957264957264,522.3170940170938,532.3760368663595,518.2051282051282
3189,3300936,Carapebus,33,RJ,478.10211640211634,567.4623115577888,516.8763819095481,514.0042328042326,461.20603015075375
3190,3300951,Comendador Levy Gasparian,33,RJ,491.8993377483444,565.4826347305388,525.9574850299401,516.0503311258277,504.5508982035928
3191,3301009,Campos dos Goytacazes,33,RJ,503.0568152314993,576.674013733676,535.8354517301743,545.5532525602174,521.2494950854989
3192,3301108,Cantagalo,33,RJ,499.18129496402855,578.7188811188815,532.5569930069923,537.7276978417265,551.7482517482517
3193,3301157,Cardoso Moreira,33,RJ,485.6770833333333,558.7013157894734,516.4499999999998,517.3104166666667,495.0
3194,3301207,Carmo,33,RJ,497.8506276150627,582.9561264822139,540.1664031620555,549.1891213389121,591.7786561264822
3195,3301306,Casimiro de Abreu,33,RJ,493.3752631578945,575.186691542289,535.985074626866,534.3452631578953,506.16915422885575
3196,3301405,Conceição de Macabu,33,RJ,489.5471875,558.7096491228076,524.0084795321635,535.6846875000003,521.578947368421
3197,3301504,Cordeiro,33,RJ,495.5938080495355,576.1117117117118,534.5075075075076,540.023219814242,543.3033033033033
3198,3301603,Duas Barras,33,RJ,489.9943661971829,567.3793103448278,521.9779310344829,526.926056338028,536.551724137931
3199,3301702,Duque de Caxias,33,RJ,488.0400128762283,565.5573961385331,526.7640447749992,524.7571221632068,502.3514386597551
3200,3301801,Engenheiro Paulo de Frontin,33,RJ,488.10443349753683,561.4723004694832,525.880751173709,530.9344827586209,484.69483568075117
3201,3301850,Guapimirim,33,RJ,485.24703448275835,569.8625162127107,525.105058365759,520.8755862068967,499.9481193255512
3202,3301876,Iguaba Grande,33,RJ,498.78841607565,570.2155844155849,527.6300865800874,543.7829787234043,494.5887445887446
3203,3301900,Itaboraí,33,RJ,483.3502616431178,563.8067659990234,523.3414753297498,519.1747252747246,504.57254518808014
3204,3302007,Itaguaí,33,RJ,488.715995872032,566.0121764141894,524.6752636625123,524.3213106295152,487.49760306807286
3205,3302056,Italva,33,RJ,505.36461538461526,575.7247572815534,531.9961165048544,542.0948717948717,547.9611650485436
3206,3302106,Itaocara,33,RJ,499.3732142857137,576.0932367149759,529.3152173913043,548.2362244897959,550.7246376811594
3207,3302205,Itaperuna,33,RJ,510.09522431259046,584.120164609053,543.302469135803,561.0164978292332,553.2235939643347
3208,3302254,Itatiaia,33,RJ,507.2972222222221,584.3887290167863,543.7611510791367,550.3669191919195,521.726618705036
3209,3302270,Japeri,33,RJ,473.28373245251885,546.4740091463426,507.173094512195,504.031461601982,468.0640243902439
3210,3302304,Laje do Muriaé,33,RJ,481.66020408163257,559.2704761904763,513.8752380952378,512.730612244898,479.8095238095238
3211,3302403,Macaé,33,RJ,504.9334982014388,579.5584790393948,540.4357067621653,547.1272257194232,542.123446387192
3212,3302452,Macuco,33,RJ,478.19504950495053,563.3905660377359,511.8254716981131,511.0594059405942,497.54716981132077
3213,3302502,Magé,33,RJ,484.49069976076487,563.4335856462013,521.1906363891225,520.4677332535888,492.2848331931595
3214,3302601,Mangaratiba,33,RJ,495.11103117505957,579.7930180180182,540.6891891891888,536.6817745803364,503.8288288288288
3215,3302700,Maricá,33,RJ,499.1774160027699,583.1234471544699,539.8940487804882,544.8888811915486,527.6292682926829
3216,3302809,Mendes,33,RJ,500.45122807017526,589.337216828479,547.6158576051777,549.721754385965,542.588996763754
3217,3302858,Mesquita,33,RJ,487.03516104294386,571.1789436117051,528.7274446823695,528.4065950920254,496.1456102783726
3218,3302908,Miguel Pereira,33,RJ,503.6596009975064,578.8369928400953,540.1181384248214,552.8004987531175,533.2696897374701
3219,3303005,Miracema,33,RJ,492.5633027522937,565.7055555555557,525.794444444445,527.1458715596336,533.9583333333334
3220,3303104,Natividade,33,RJ,496.0081632653063,575.0788461538463,530.8586538461539,545.4045918367349,523.8461538461538
3221,3303203,Nilópolis,33,RJ,493.1915090698579,578.8072760511884,539.2112979890317,538.4572365881888,517.725776965265
3222,3303302,Niterói,33,RJ,532.3915769364343,608.8243727302764,567.3227055133704,593.4172716220911,606.3321228128095
3223,3303401,Nova Friburgo,33,RJ,527.4558446317341,611.3945238925714,565.3591907917674,584.8286185415908,620.8371119637252
3224,3303500,Nova Iguaçu,33,RJ,487.0089001225488,567.4227415666078,526.5592195540322,524.206081495098,497.57718696397944
3225,3303609,Paracambi,33,RJ,499.4177150192552,575.332735961768,534.8287933094389,539.4368421052624,529.6296296296297
3226,3303708,Paraíba do Sul,33,RJ,488.77142857142854,570.1063905325442,525.120946745563,528.6467980295569,519.4082840236687
3227,3303807,Paraty,33,RJ,506.6004535147391,584.8658227848103,544.3491561181432,553.6580498866214,513.5021097046414
3228,3303856,Paty do Alferes,33,RJ,489.3321766561513,558.933333333333,521.6072072072075,527.9309148264986,525.105105105105
3229,3303906,Petrópolis,33,RJ,516.2408101045297,593.675810113518,549.436222910216,563.5655923344935,559.1413828689371
3230,3303955,Pinheiral,33,RJ,498.8541528239204,580.4697160883286,536.7504731861201,535.3651162790698,534.006309148265
3231,3304003,Piraí,33,RJ,499.16214285714284,573.4751700680276,533.3204081632653,542.597857142857,550.5442176870748
3232,3304102,Porciúncula,33,RJ,488.43244274809183,558.715384615385,519.7476190476186,526.4038167938934,520.07326007326
3233,3304110,Porto Real,33,RJ,490.59959999999967,565.2700729927008,528.6733576642333,536.7927999999999,511.8978102189781
3234,3304128,Quatis,33,RJ,496.91581920903934,585.5584699453549,536.2759562841528,544.4372881355932,529.3989071038251
3235,3304144,Queimados,33,RJ,481.251473214285,559.2832287745714,519.610121288164,513.5458035714285,485.2446675031368
3236,3304151,Quissamã,33,RJ,489.30740740740765,569.5321100917429,529.0440366972479,529.5225589225589,485.13761467889907
3237,3304201,Resende,33,RJ,517.8084693877546,596.5140939597313,552.1004793863872,573.6206632653057,564.0364333652924
3238,3304300,Rio Bonito,33,RJ,498.346392694064,574.9132933104635,531.4947684391084,535.8468493150693,517.7186963979417
3239,3304409,Rio Claro,33,RJ,491.6077294685993,566.675462962963,519.6675925925924,545.8748792270529,522.6851851851852
3240,3304508,Rio das Flores,33,RJ,484.59042553191483,555.5673076923077,513.9548076923078,498.73829787234035,517.5
3241,3304524,Rio das Ostras,33,RJ,503.20970617365396,584.0286020846115,543.4333537706922,549.7233410366457,529.2213366033109
3242,3304557,Rio de Janeiro,33,RJ,514.4267149365314,594.4739495871887,554.063122725999,568.1769286896935,552.7267002518892
3243,3304607,Santa Maria Madalena,33,RJ,494.20543478260873,569.9117021276596,515.3744680851065,519.7619565217393,531.063829787234
3244,3304706,Santo Antônio de Pádua,33,RJ,499.1325748503,575.2062713797029,525.4997719498286,544.0232335329348,546.1117445838084
3245,3304755,São Francisco de Itabapoana,33,RJ,489.9301339285717,560.9508130081306,516.135569105691,520.7892857142853,487.0731707317073
3246,3304805,São Fidélis,33,RJ,500.62603648424545,573.8998447204963,530.8784161490681,537.9303482587065,498.88198757763973
3247,3304904,São Gonçalo,33,RJ,493.9102699221278,577.5300787751045,535.6429379784737,535.8338193102647,520.1242649506269
3248,3305000,São João da Barra,33,RJ,489.6272727272729,563.2217983651227,521.3730245231607,529.852492668622,494.27792915531336
3249,3305109,São João de Meriti,33,RJ,488.6184406482705,569.8611579233493,528.8462761620002,529.1950795736578,508.1326447404186
3250,3305133,São José de Ubá,33,RJ,478.53466666666674,557.9049382716049,516.4604938271603,501.432,506.91358024691357
3251,3305158,São José do Vale do Rio Preto,33,RJ,500.1458128078818,573.4077981651382,526.6981651376152,531.6719211822661,534.2201834862385
3252,3305208,São Pedro da Aldeia,33,RJ,496.7002184996352,582.9583961617543,540.2074023303645,546.672541879097,534.8869088416724
3253,3305307,São Sebastião do Alto,33,RJ,478.07431192660545,547.080909090909,505.87090909090927,507.76513761467913,492.0
3254,3305406,Sapucaia,33,RJ,504.9192090395481,579.320218579235,534.2043715846993,558.046892655367,564.2622950819672
3255,3305505,Saquarema,33,RJ,493.9678868552415,574.0215070643644,530.1201726844586,535.9399334442599,515.9183673469388
3256,3305554,Seropédica,33,RJ,489.5957433682909,566.7392691415308,525.6897911832951,523.2202961135102,492.30858468677496
